Query,Title,ID,Similarity,Release_Date,Developers,Summary,Platforms,Genres,Rating,Plays,Playing,Backlogs,Wishlist,Lists,Reviews
the witcher 3,The Witcher: Side Effects,27696,1.3273892374557277,"Sep 16, 2008",['CD Projekt RED'],"Side Effects is a fully voiced premium module for The Witcher, created by CD PROJEKT RED. It was released on September 16, 2008 as part of the The Witcher: Enhanced Edition.",['Windows PC'],"['Adventure', 'RPG']",2.6,8000.0,0.0,1000.0,0.0,4000.0,0.0
the witcher 3,The Witcher Remake,34145,1.1011437929156889,TBD,"['CD Projekt', ""Fool's Theory""]","Previously codename Canis Majoris, The Witcher Remake is built from the ground up with Unreal Engine 5. It is being developed by Polish studio Fool's Theory with veteran Witcher staff and is still early in development.","['Windows PC', 'PlayStation 5', 'Xbox Series']",['RPG'],,1000.0,1000.0,36000.0,132000.0,42000.0,0.0
the witcher 3,The Witcher 3: Wild Hunt - New Quest 'Contract: Skellige's Most Wanted',6219,0.8966185391710245,"Jun 23, 2015",['CD Projekt RED'],Contract: Skellige's Most Wanted is a contract quest in The Witcher 3: Wild Hunt. A monster hunt like no other - can you survive it?,"['Windows PC', 'PlayStation 4', 'Xbox One']",['RPG'],4.2,20000.0,0.0,4000.0,2000.0,7000.0,0.0
the witcher 3,The Gigglebone Gang: The AlphaBonk Farm,28918,0.705138801648931,TBD,[],,[],[],,0.0,0.0,0.0,1000.0,1000.0,0.0
the witcher 3,The Witcher: Project Sirius,5031,0.70201311064098,TBD,"['The Molasses Flood', 'CD Projekt']","Game developed by The Molasses Flood with support from the CD PROJEKT RED team, set in The Witcher universe. It has been described to tell ""an unforgettable story for existing Witcher fans and new audiences."" Compared to existing CD PROJEKT RED games, this one is said to ""target a much broader audience."" Sirius will include both single-player and multiplayer gameplay.",[],[],,0.0,0.0,3000.0,26000.0,9000.0,0.0
the witcher 3,The Witcher: Monster Slayer,39848,0.6881819492939374,"Jul 20, 2021",['Spokko'],"The Witcher: Monster Slayer is a location-based augmented-reality RPG that challenges you to become a professional monster hunter. Venture out into the world around you and use your mobile device to track witcher-world monsters that roam close-by. Track these monsters and prepare for combat using time of day, weather conditions, and your witcher knowledge to gain an advantage on your quest to becoming an elite monster slayer.","['Android', 'iOS']",['RPG'],2.0,17000.0,3000.0,5000.0,0.0,3000.0,0.0
the witcher 3,The Wild Life - The Game,29607,0.6546583837386503,TBD,[],,[],[],,0.0,0.0,0.0,0.0,0.0,0.0
the witcher 3,The Witcher,1500,0.6437763542606261,"Oct 26, 2007","['Atari', 'CD Projekt RED']","Based on the novel series by Andrzej Sapkowski, The Witcher follows Geralt of Rivia, an amnesiac witcher (problem solver and slayer of monsters) whose home, the Kaer Morhen citadel, is besieged by an organization called the Salamandra, who steal their valuable potions and get away. Throughout the game, Geralt must resolve people's moral dilemmas, connect the dots of his past and track down the Salamandra.","['Windows PC', 'Mac']","['Adventure', 'RPG']",3.1,1800.0,66000.0,632000.0,193000.0,252000.0,84000.0
the witcher 3,The Witcher 3: Wild Hunt,51,0.6287409973550198,"May 19, 2015","['CD Projekt RED', 'Spike ChunSoft']","RPG and sequel to The Witcher 2 (2011), The Witcher 3 follows witcher Geralt of Rivia as he seeks out his former lover and his young subject while intermingling with the political workings of the wartorn Northern Kingdoms. Geralt has to fight monsters and deal with people of all sorts in order to solve complex problems and settle contentious disputes, each ranging from the personal to the world-changing.","['Windows PC', 'PlayStation 4', 'Xbox One', 'PlayStation 5', 'Nintendo Switch', 'Xbox Series']","['Adventure', 'RPG']",4.3,19000.0,1300.0,7100.0,1800.0,2300.0,944000.0
the witcher 3,The Detective of the Red Horns,19397,0.6092350520750814,TBD,[],,[],[],,0.0,0.0,0.0,0.0,0.0,0.0
the witcher 3,The Witcher: Enhanced Edition Director's Cut,6712,0.5793785103684961,"Sep 16, 2008","['CD Projekt RED', '1C-SoftClub']","Assume the role of The Witcher, Geralt, a legendary monster slayer caught in a web of intrigue as he battles forces vying for control of the world. Make difficult decisions and live with the consequences in a game that will immerse you in an extraordinary tale like no other.","['Windows PC', 'iOS']","['Adventure', 'RPG']",3.5,249000.0,9000.0,177000.0,27000.0,31000.0,12000.0
the witcher 3,The House,24338,0.5765609590610737,TBD,[],Find the 5 keys and survive to escape the house.,[],['Indie'],,1000.0,0.0,0.0,0.0,0.0,0.0
the witcher 3,The Fast and the Furious: Tokyo Drift,10522,0.5682381222401672,TBD,[],,[],[],,1000.0,0.0,2000.0,1000.0,0.0,1000.0
the witcher 3,The Diamond and the Sound of a Gunshot,24225,0.5682381222401672,TBD,[],,[],[],,0.0,0.0,1000.0,0.0,0.0,0.0
the witcher 3,Prince of Persia 2: The Shadow & The Flame,26074,0.5682381222401672,TBD,[],,[],[],,1000.0,0.0,0.0,0.0,0.0,1000.0
the witcher 3,The Smurfs' Village and the Magical Meadow,30314,0.5682381222401672,TBD,[],,[],[],,1000.0,0.0,0.0,0.0,0.0,0.0
the witcher 3,The Usurper: The Mines Of Qyntarr,40070,0.5682381222401672,TBD,[],,[],['Adventure'],,1000.0,0.0,0.0,0.0,0.0,0.0
the witcher 3,The Witcher 2: Assassins of Kings,1836,0.5544870384866902,"May 17, 2011","['Atari', 'CD Projekt RED']","This third-person dark fantasy Western RPG and sequel to The Witcher (2007), featuring multiple endings and branching narrative paths, follows the travels of Geralt of Rivia, witcher, who, after being falsely accused of regicide, sets out to clear his name and find the real killer, in a time of political turmoil and the brink of war between the imperialistic Nilfgaardian Empire and the Four Kingdoms.","['Windows PC', 'Mac', 'Xbox 360', 'Linux']","['Adventure', 'RPG']",3.5,1800.0,22000.0,698000.0,202000.0,203000.0,18000.0
the witcher 3,The Sopranos,9482,0.5368968452206323,TBD,[],The Sopranos is a pinball machine based on the HBO television show of the same name.,[],['Pinball'],,2000.0,0.0,0.0,1000.0,1000.0,0.0
the witcher 3,The Godkiller,18515,0.5343967523475186,TBD,[],,[],[],,0.0,0.0,1000.0,0.0,0.0,0.0
the witcher 3,The Bard's Tale: Tales of the Unknown: Volume I,9689,0.5311285812858574,TBD,[],,[],[],,0.0,0.0,0.0,0.0,0.0,0.0
the witcher 3,Domo: The Journey,19948,0.5311285812858574,TBD,[],Domo hits the iPhone!,[],['Platform'],,0.0,0.0,0.0,1000.0,0.0,0.0
the witcher 3,Long Live the Axe,24146,0.5311285812858574,TBD,[],the king is dead,[],[],3.1,10000.0,0.0,2000.0,2000.0,2000.0,0.0
the witcher 3,Dora the Explorer: Dance to the Rescue,27089,0.5311285812858574,TBD,[],,[],['Adventure'],,1000.0,0.0,0.0,0.0,1000.0,1000.0
the witcher 3,The Felix the Cat Trivia Quiz,33646,0.5311285812858574,TBD,[],,[],['Quiz/Trivia'],,2000.0,0.0,0.0,0.0,0.0,0.0
the witcher 3,The Legend of the Last Dragon,33709,0.5311285812858574,TBD,[],,[],"['Adventure', 'RPG']",,0.0,0.0,0.0,1000.0,0.0,0.0
the witcher 3,Find the Murderer,25614,0.5190681886770333,TBD,[],Someone committed murder in the village. The detective arrives at the crime scene. Help him find the murderer.,[],"['Adventure', 'Indie']",,1000.0,0.0,0.0,1000.0,1000.0,0.0
the witcher 3,The Brains & The Brawn,30008,0.5190681886770333,"Aug 24, 2017",[],The Brains & The Brawn is a RPG Maker game inspired by LISA: The Painful.,['Windows PC'],"['Indie', 'RPG']",,1000.0,0.0,0.0,0.0,2000.0,0.0
the witcher 3,The Rescue of Pops Ghostly,31337,0.5177002942072918,TBD,[],The Rescue of Pops Ghostly for the Action Max,[],[],2.3,4000.0,0.0,1000.0,1000.0,5000.0,2000.0
the witcher 3,SenS,15171,0.5130903403321847,TBD,[],"In the Beginning was the Nothingness... Enter the Unknown, explore the Infinite, find your own SenS.",[],"['Adventure', 'Indie']",,2000.0,0.0,2000.0,1000.0,2000.0,0.0
the witcher 3,Moonlight,10112,0.49744424511128665,TBD,[],"focus on the light, avoid the darkness",[],['Adventure'],,0.0,0.0,2000.0,1000.0,0.0,0.0
the witcher 3,Johnny 2,18230,0.49744424511128665,TBD,[],The second game in the Johnny series.,[],['Platform'],,1000.0,0.0,0.0,1000.0,3000.0,0.0
the witcher 3,Jack In the Box,22893,0.49744424511128665,TBD,[],Jack In the Box,[],['Pinball'],,0.0,0.0,0.0,1000.0,1000.0,0.0
the witcher 3,Fez II,23823,0.49744424511128665,TBD,[],The cancelled sequel to the original Fez.,[],[],,3000.0,0.0,3000.0,13000.0,9000.0,3000.0
the witcher 3,Tom Clancy's The Division 2: Episode 2 - Pentagon The Last Circle,24120,0.49744424511128665,TBD,[],,[],[],,5000.0,0.0,0.0,0.0,4000.0,0.0
the witcher 3,Johnny 5,33004,0.49744424511128665,TBD,[],The fifth chapter of the Johnny series.,[],['Platform'],,2000.0,0.0,0.0,0.0,2000.0,0.0
the witcher 3,The Lord of the Rings Online Trading Card Game,38217,0.49744424511128665,TBD,[],,[],[],,0.0,0.0,0.0,1000.0,1000.0,0.0
the witcher 3,Dark Parables: Jack and the Sky Kingdom,24239,0.49146015546904237,TBD,[],The sixth installment in the Dark Parables series.,[],[],,1000.0,0.0,0.0,0.0,0.0,0.0
the witcher 3,The Leftovers,26212,0.48478538011705974,TBD,[],,[],[],,2000.0,0.0,0.0,1000.0,1000.0,0.0
the witcher 3,Boop the Snoot,28218,0.48478538011705974,TBD,[],,[],[],,0.0,0.0,0.0,0.0,0.0,0.0
Wild hunt,Prop Hunt Portable,11246,2.0091356396331634,TBD,[],,[],[],,3000.0,0.0,1000.0,0.0,2000.0,0.0
Wild hunt,Yokai: Spirits Hunt,12995,2.0091356396331634,TBD,[],,[],[],,0.0,0.0,0.0,0.0,0.0,0.0
Wild hunt,Daemonologie,28746,2.0091356396331634,TBD,[],A Scottish Witch Hunt,[],[],,2000.0,0.0,2000.0,2000.0,3000.0,0.0
Wild hunt,Hunter x Hunter: World Hunt,30842,1.6894083624186977,TBD,[],,[],['RPG'],,1000.0,0.0,1000.0,1000.0,0.0,0.0
Wild hunt,Become Prey 2: Of Everlasting Sin,8110,1.3365832829535313,TBD,[],Haunted Hunt,[],['Shooter'],,0.0,0.0,0.0,1000.0,2000.0,0.0
Wild hunt,Garfield's Scary Scavenger Hunt 2,20506,1.3365832829535313,"Dec 31, 2003",[],,['Web browser'],[],3.6,9000.0,0.0,0.0,1000.0,2000.0,0.0
Wild hunt,I Spy: Treasure Hunt,36986,1.3365832829535313,TBD,[],,"['Leapster', 'Leapster Explorer/LeadPad Explorer']",[],,1000.0,0.0,0.0,0.0,0.0,0.0
Wild hunt,Bug Hunt,40966,1.1678187581730701,TBD,[],"Bug Hunt (Atari Corp, 1987) was a light gun game bundled with the Atari XE and the XG-1 light gun peripheral.",[],[],,1000.0,0.0,0.0,0.0,0.0,0.0
Wild hunt,Wild Turkey Hunt,18249,1.0841528322216263,"Dec 31, 1999",['Sunstorm Interactive'],,['Windows PC'],"['Adventure', 'Simulator']",,0.0,0.0,0.0,0.0,1000.0,0.0
Wild hunt,Fox Hunt,21312,1.0841528322216263,TBD,[],A pinball machine made in 1940 by Chicago Coin.,[],['Pinball'],,0.0,0.0,0.0,1000.0,1000.0,0.0
Wild hunt,Super Mario Bros. / Duck Hunt,6851,0.9953326223610823,"Nov 01, 1988",['Nintendo'],A compilation of Duck Hunt and Super Mario Bros. Duck Hunt featured a lightgun shooting game while Super Mario Bros. is a well-known platformer.,['NES'],"['Adventure', 'Platform', 'Shooter']",3.8,739000.0,1000.0,36000.0,5000.0,48000.0,20000.0
Wild hunt,Hunt: Showdown - Gold Edition,33431,0.9537557730127689,"Mar 22, 2021",[],,"['Windows PC', 'PlayStation 4', 'Xbox One', 'Xbox Series']",[],,1000.0,0.0,1000.0,0.0,0.0,0.0
Wild hunt,Triple Hunt,40228,0.8456149415578785,"Jun 03, 1977",['Atari'],Three changeable and selectable shooting games in one unit.,['Arcade'],[],,2000.0,0.0,1000.0,0.0,1000.0,0.0
Wild hunt,Hunt and Snare,40789,0.8249320511012478,TBD,[],"Explore the beautiful archipelago of Skiir; Sail its open seas, roam its deep woods, and sexplore its exotic species. Hunt and Snare to your heart's content.",[],"['Adventure', 'RPG']",,1000.0,0.0,0.0,1000.0,1000.0,1000.0
Wild hunt,Aztec: Hunt for the Sun-God,23833,0.7983360056084025,"Dec 31, 1984","['Five Ways Software', 'Hill MacGibbon']",,['ZX Spectrum'],['Adventure'],,0.0,0.0,0.0,0.0,0.0,0.0
Wild hunt,Dinosaur Hunt First Blood,10964,0.7871030091834832,"Sep 29, 2017",['Racing Bros'],Dinosaur Hunt First Blood is a sequel to a first Dinosaur Hunt game and is a chaotic first person shooter that confronts heavily armed players with the most horrifying dino-humans.,"['Windows PC', 'Mac', 'Linux']",['Indie'],,3000.0,0.0,2000.0,0.0,0.0,0.0
Wild hunt,The Witcher 3: Wild Hunt - New Quest 'Contract: Skellige's Most Wanted',6219,0.7627117518282195,"Jun 23, 2015",['CD Projekt RED'],Contract: Skellige's Most Wanted is a contract quest in The Witcher 3: Wild Hunt. A monster hunt like no other - can you survive it?,"['Windows PC', 'PlayStation 4', 'Xbox One']",['RPG'],4.2,20000.0,0.0,4000.0,2000.0,7000.0,0.0
Wild hunt,World of Islands - Treasure Hunt,12292,0.7626752544562108,"Jun 12, 2018",[],"An awesome adventure with Zack to hunt treasures, explore the islands and defeat the dark side.","['Windows PC', 'Mac', 'Linux']","['Adventure', 'Indie', 'RPG', 'Strategy']",,0.0,0.0,1000.0,0.0,1000.0,0.0
Wild hunt,Hunting Unlimited 2009,17254,0.7149716962433151,"Nov 03, 2016",['Retroism'],Hunt your way across North America's most breathtaking environments!,['Windows PC'],['Simulator'],,2000.0,0.0,0.0,0.0,1000.0,0.0
Wild hunt,Piggy: Hunt,4721,0.7071556364392614,"Oct 14, 2021",['Shaggy Doge'],Piggy: Hunt is a fast-paced survival horror multiplayer game. Survivors must work together to survive and escape from the Infected.,['Windows PC'],"['Adventure', 'Arcade', 'Indie', 'Shooter', 'Strategy']",1.8,4000.0,0.0,1000.0,0.0,0.0,2000.0
Wild hunt,Super Mario Bros. / Duck Hunt / World Class Track Meet,12408,0.7071556364392614,"Dec 31, 1990",['Nintendo'],"A three-in-one cartridge containing the original Super Mario Bros., Duck Hunt, and World Class Track Meet.",['NES'],"['Adventure', 'Shooter', 'Sport']",3.5,66000.0,0.0,4000.0,2000.0,14000.0,5000.0
Wild hunt,Codename Ghost Hunt,15602,0.6816248926324869,"Sep 02, 2018",[],"Ghost Hunt is a Turn based PVP Action Strategy game, where player compete to prove the supremacy on the battlefield through Educated decisions they make.",['Windows PC'],"['Indie', 'RPG', 'Strategy']",,0.0,0.0,1000.0,0.0,0.0,0.0
Wild hunt,Puzzle & Action: Treasure Hunt,10544,0.6781159509627213,"Oct 01, 1995",['Sega'],The third game in Sega's Puzzle & Action series.,"['Arcade', 'Sega Saturn']",['Puzzle'],,1000.0,0.0,3000.0,2000.0,3000.0,0.0
Wild hunt,Big Hunter,36398,0.6781159509627213,"Apr 26, 2016",[],"​An intense hunting game of starving tribal people!
Hunt the primeval gigantic animals!",['Android'],['Arcade'],2.1,10000.0,1000.0,0.0,0.0,0.0,0.0
Wild hunt,Machine Hunt,14851,0.6574421017852599,"May 15, 2017",['Racing Bros'],"Machine Hunt is a first person, fast paced, chaotic shooting game that pits heavily armed players against machines that have only one goal, destroy humanity.","['Windows PC', 'Mac', 'Linux']",['Indie'],,3000.0,0.0,0.0,0.0,0.0,0.0
Wild hunt,Knights Hunt,31831,0.634514702857632,"Oct 31, 2017",['Racing Bros'],"Knights Hunt will take you on a immersive action rampage, where armed to the teeth, you can face up to few hundred knights at once!","['Windows PC', 'Mac', 'Linux']","['Indie', 'Simulator']",,2000.0,0.0,0.0,0.0,0.0,0.0
Wild hunt,Urbano: Legends' Debut,29527,0.5831949860187323,TBD,[],"Hang out during the day, hunt urban legends at night. Make new friends and fight to the beat.",[],"['Indie', 'RPG']",,1000.0,2000.0,3000.0,22000.0,8000.0,0.0
Wild hunt,LEGO Ninjago: Rise of the snakes,36355,0.5831949860187323,"Dec 31, 2012",['The LEGO Group'],sequel of Lego Ninjago: Spinjitzu Scavenger Hunt,['iOS'],"['Arcade', 'Brawler', 'Fighting']",2.7,14000.0,0.0,1000.0,0.0,2000.0,0.0
Wild hunt,Reptiles: In Hunt,8753,0.5549655896465385,"Jul 29, 2021","['Corpix Games', 'Games Operators']","Reptiles: In Hunt gives you the opportunity to face dangerous dinosaurs in world that has fallen. It is a mix of survival and action. Hunt, explore, acquire resources, build new weapons and fight with huge reptiles and dangerous neo humans.",['Windows PC'],"['Brawler', 'Indie', 'Shooter', 'Simulator']",,1000.0,0.0,0.0,1000.0,0.0,0.0
Wild hunt,Ecco Jr. and The Great Ocean Treasure Hunt!,18492,0.5305949977503379,"Dec 31, 1994","['Sega', 'Novotrade']",An educational game for the Pico featuring Ecco Jr.,['Sega Pico'],['Arcade'],,2000.0,0.0,0.0,0.0,0.0,0.0
Wild hunt,Dungeon Scoundrel,27905,0.5305949977503379,"Mar 23, 2017",[],"Guide a dirty rotten, good-for-nothing scoundrel in their hunt for the devil through the scandalous dungeon.",['Web browser'],['RPG'],,1000.0,0.0,0.0,0.0,0.0,0.0
Wild hunt,Victoria,33819,0.5305949977503379,"Jan 01, 2019","['VIS-Games', 'SilentFuture']",Join Victoria on her ghost hunt through the USA. Help her fight against supernatural creatures.,['Windows PC'],['Indie'],,2000.0,0.0,0.0,0.0,0.0,0.0
Wild hunt,Jurassic Safari Hunt,9696,0.4726943604489706,"May 25, 2018",['Simulators Live'],"Feel the unprecedented surge of adrenaline, hunting most dangerous monsters! Jurassic Safari Hunt game will bring you straight to their ancient world. Gather the collection of the unique trophies and become a legendary dinosaur hunter.","['Windows PC', 'Mac']",['Simulator'],,1000.0,0.0,0.0,0.0,0.0,0.0
Wild hunt,Mystery Case Files: The Revenant's Hunt - Collector's Edition,37244,0.4641208790461583,"Nov 21, 2017","['Eipix Entertainment', 'Big Fish Games']",Can you stop the Revenant before it’s too late?,['Windows PC'],['Adventure'],,2000.0,0.0,0.0,1000.0,0.0,0.0
Wild hunt,The Yukon Trail,15495,0.4447254958991804,"Dec 31, 1994",['MECC'],"Partner up and set sail, Dawson City awaits in the hunt for gold on The Yukon Trail.","['Windows PC', 'Mac']","['Adventure', 'Simulator']",3.1,13000.0,0.0,4000.0,0.0,4000.0,2000.0
Wild hunt,3-D Hunting 2010,20746,0.4447254958991804,"Apr 20, 2010",['Kalypso Media'],A hunting game for the PC featuring 26 different animals to hunt using 16 different weapons.,['Windows PC'],"['Adventure', 'Arcade', 'Shooter', 'Simulator', 'Sport']",,2000.0,0.0,0.0,0.0,0.0,0.0
Wild hunt,Bionic Hunter VR,31927,0.4447254958991804,TBD,[],Hunt down Monsters in a Sci-Fi Horror Survival Shooter and test your Skills among other players! Live an immersive experience with latest generation graphics.,[],['Indie'],,0.0,0.0,1000.0,0.0,0.0,0.0
Wild hunt,Hank'n Spank,35519,0.4447254958991804,"Sep 30, 2021",[],"Hank is starting his hunt in the haunted mansion and he has to exterminate all the ghosts!
Walk throughout the mansion hunting these monsters.",['Android'],[],,2000.0,0.0,0.0,0.0,0.0,0.0
Wild hunt,Ninja Girl and the Mysterious Army of Urban Legend Monsters! ~Hunt of the Headless Horseman~,27823,0.4199478955267791,"Jun 24, 2019",['Sekai Project'],"In a world where monsters thrive and wraiths run wild, and ghouls and ghosts roam the streets, there exist those who hunt the creatures that do humans harm.",['Windows PC'],['Indie'],4.3,3000.0,0.0,0.0,2000.0,3000.0,1000.0
Wild hunt,Hunt: Showdown,3631,0.4081349826494889,"Aug 27, 2019","['Crytek Frankfurt', 'Crytek']","Hunt: Showdown is a thrilling, high-stakes PvPvE first-person shooter. Take down nightmarish monsters, as you compete for the bounties that will bring you glory, gear, and gold in this unforgiving and unforgettable online multiplayer experience.","['Windows PC', 'PlayStation 4', 'Xbox One']","['Shooter', 'Simulator']",3.7,1000.0,112000.0,127000.0,136000.0,129000.0,94000.0
Botw,Elden Ring,0,1e-06,"Feb 25, 2022","['FromSoftware', 'Bandai Namco Entertainment']","Elden Ring is a fantasy, action and open world game with RPG elements such as stats, weapons and spells. Rise, Tarnished, and be guided by grace to brandish the power of the Elden Ring and become an Elden Lord in the Lands Between.","['Windows PC', 'PlayStation 4', 'Xbox One', 'PlayStation 5', 'Xbox Series']","['Adventure', 'RPG']",4.5,21000.0,4100.0,5600.0,5500.0,4600.0,3000.0
Botw,The Legend of Zelda: Breath of the Wild,1,1e-06,"Mar 03, 2017","['Nintendo', 'Nintendo EPD Production Group No. 3']","The Legend of Zelda: Breath of the Wild is the first 3D open-world game in the Zelda series. Link can travel anywhere and be equipped with weapons and armor found throughout the world to grant him various bonuses. Unlike many games in the series, Breath of the Wild does not impose a specific order in which quests or dungeons must be completed. While the game still has environmental obstacles such as weather effects, inhospitable lands, or powerful enemies, many of them can be overcome using the right method. A lot of critics ranked Breath of the Wild as one of the best video games of all time.","['Wii U', 'Nintendo Switch']","['Adventure', 'Puzzle']",4.4,35000.0,3100.0,5600.0,3000.0,5100.0,3000.0
Botw,Hades,2,1e-06,"Dec 07, 2018",['Supergiant Games'],"A rogue-lite hack and slash dungeon crawler in which Zagreus, son of Hades the Greek god of the dead, attempts to escape his home and his oppressive father by fighting the souls of the dead through the various layers of the ever-shifting underworld, while getting to know and forging relationships with its inhabitants.","['Windows PC', 'Mac', 'PlayStation 4', 'Xbox One', 'PlayStation 5', 'Nintendo Switch', 'Xbox Series']","['Adventure', 'Brawler', 'Indie', 'RPG']",4.3,25000.0,3500.0,7300.0,4000.0,3200.0,2100.0
Botw,Hollow Knight,3,1e-06,"Feb 24, 2017",['Team Cherry'],"A 2D metroidvania with an emphasis on close combat and exploration in which the player enters the once-prosperous now-bleak insect kingdom of Hallownest, travels through its various districts, meets friendly inhabitants, fights hostile ones and uncovers the kingdom's history while improving their combat abilities and movement arsenal by fighting bosses and accessing out-of-the-way areas.","['Windows PC', 'Mac', 'Linux', 'Nintendo Switch']","['Adventure', 'Indie', 'Platform']",4.4,25000.0,2700.0,9600.0,2600.0,3400.0,2100.0
Botw,Undertale,4,1e-06,"Sep 15, 2015","['tobyfox', '8-4']","A small child falls into the Underground, where monsters have long been banished by humans and are hunting every human that they find. The player controls the child as they try to make it back to the Surface through hostile environments, all the while engaging with a turn-based combat system with puzzle-solving and bullet hell elements, as well as other unconventional game mechanics.","['Windows PC', 'Mac', 'Linux', 'PlayStation 4', 'Xbox One', 'PlayStation Vita', 'Nintendo Switch']","['Adventure', 'Indie', 'RPG', 'Turn Based Strategy']",4.2,32000.0,728000.0,5700.0,2100.0,3900.0,2500.0
Botw,Minecraft,5,1e-06,"Nov 18, 2011",['Mojang Studios'],"Minecraft focuses on allowing the player to explore, interact with, and modify a dynamically-generated map made of one-cubic-meter-sized blocks. In addition to blocks, the environment features plants, mobs, and items. Some activities in the game include mining for ore, fighting hostile mobs, and crafting new blocks and tools by gathering various resources found in the game. The game's open-ended model allows players to create structures, creations, and artwork on various multiplayer servers or their single-player maps. Other features include redstone circuits for logic computations and remote actions, minecarts and tracks, and a mysterious underworld called the Nether. A designated but completely optional goal of the game is to travel to a dimension called the End, and defeat the ender dragon.","['Windows PC', 'Mac', 'Linux']","['Adventure', 'Simulator']",4.3,38000.0,2100.0,1300.0,265000.0,2600.0,2700.0
Botw,Omori,6,1e-06,"Dec 25, 2020","['OMOCAT', 'PLAYISM']","A turn-based surreal horror RPG in which a child traverses various mundane, quirky, humourous, mysterious and horrific lands with his friends in search of a missing person while confronting his past and his fears. Explore a strange world full of colorful friends and foes. When the time comes, the path you’ve chosen will determine your fate... and perhaps the fate of others as well.","['Windows PC', 'Mac', 'PlayStation 4', 'Xbox One', 'Nintendo Switch', 'Xbox Series']","['Adventure', 'Indie', 'RPG', 'Turn Based Strategy']",4.1,8700.0,1200.0,5300.0,4300.0,1800.0,1400.0
Botw,The Legend of Zelda: Tears of the Kingdom,7,1e-06,"May 12, 2023",['Nintendo'],The Legend of Zelda: Tears of the Kingdom is the sequel to The Legend of Zelda: Breath of the Wild. The setting for Link’s adventure has been expanded to include the skies above the vast lands of Hyrule.,['Nintendo Switch'],['Adventure'],4.6,4300.0,4600.0,3000.0,5200.0,1900.0,1100.0
Botw,Resident Evil 4,8,1e-06,"Mar 24, 2023","['Capcom', 'Capcom Development Division 1']","Resident Evil 4 is a remake of the 2005 original Resident Evil 4 reimagined for 2023 to bring state-of-the-art survival horror. Resident Evil 4 preserves the essence of the original game, while introducing modernized gameplay, a reimagined storyline,
and vividly detailed graphics to make this the latest survival horror game where life and death, terror and catharsis intersect.","['Windows PC', 'PlayStation 4', 'PlayStation 5', 'Xbox Series']","['Adventure', 'Puzzle', 'Shooter']",4.6,6100.0,908000.0,2100.0,3500.0,1900.0,1400.0
Botw,NieR: Automata,9,1e-06,"Feb 23, 2017","['PlatinumGames', 'Square Enix']","NieR: Automata tells the story of androids 2B, 9S and A2 and their battle to reclaim the machine-driven dystopia overrun by powerful machines.","['Windows PC', 'PlayStation 4']","['Brawler', 'RPG']",4.3,20000.0,1300.0,7200.0,4000.0,3200.0,1400.0
Botw,Persona 5 Royal,10,1e-06,"Oct 31, 2019","['Atlus USA', 'Atlus']",An enhanced version of Persona 5 with some new characters and a third semester added to the game. Released Internationally in 2020.,"['Windows PC', 'PlayStation 4', 'Xbox One', 'PlayStation 5', 'Nintendo Switch', 'Xbox Series']","['Adventure', 'RPG', 'Turn Based Strategy']",4.4,15000.0,2600.0,6100.0,3500.0,3100.0,1700.0
Botw,Among Us,11,1e-06,"Jun 15, 2018",['Innersloth'],"Play with 4-15 player online or via local WiFi as you attempt to prepare your spaceship for departure, but beware as one or more random players among the Crew are Impostors bent on killing everyone!
Originally created as a party game, we recommend playing with friends at a LAN party or online using voice chat. Enjoy cross-platform play between Android, iOS, PC, and console.","['Windows PC', 'Android', 'PlayStation 4', 'iOS', 'Xbox One', 'PlayStation 5', 'Nintendo Switch', 'Xbox Series']","['Indie', 'Strategy']",3.0,29000.0,480000.0,877000.0,138000.0,975000.0,2600.0
Botw,Metroid Dread,12,1e-06,"Oct 07, 2021","['Nintendo', 'MercurySteam']","Join intergalactic bounty hunter Samus Aran in her first new 2D Metroid story in 19 years. Samus’ story continues after the events of the Metroid Fusion game when she descends upon planet ZDR to investigate a mysterious transmission sent to the Galactic Federation. The remote planet has become overrun by vicious alien lifeforms and chilling mechanical menaces. Samus is more agile and capable than ever, but can she overcome the inhuman threat stalking the depths of ZDR?",['Nintendo Switch'],"['Adventure', 'Platform']",4.2,10000.0,791000.0,4100.0,3700.0,2300.0,1400.0
Botw,Portal 2,13,1e-06,"Apr 18, 2011","['Electronic Arts', 'Valve']","Sequel to the acclaimed Portal (2007), Portal 2 pits the protagonist of the original game, Chell, and her new robot friend, Wheatley, against more puzzles conceived by GLaDOS, an A.I. with the sole purpose of testing the Portal Gun's mechanics and taking revenge on Chell for the events of Portal. As a result of several interactions and revelations, Chell once again pushes to escape Aperture Science Labs.","['Windows PC', 'Mac', 'Xbox 360', 'Linux', 'PlayStation 3']","['Adventure', 'Platform', 'Puzzle', 'Shooter']",4.4,34000.0,556000.0,4700.0,1400.0,3300.0,1900.0
Botw,God of War,14,1e-06,"Apr 20, 2018","['Sony Interactive Entertainment', 'SIE Santa Monica Studio']","God of War is the sequel to God of War III as well as a continuation of the canon God of War chronology. Unlike previous installments, this game focuses on Norse mythology and follows an older and more seasoned Kratos and his son Atreus in the years since the third game. It is in this harsh, unforgiving world that he must fight to survive… and teach his son to do the same.","['Windows PC', 'PlayStation 4']","['Adventure', 'Brawler', 'RPG']",4.2,25000.0,1200.0,5600.0,2900.0,3300.0,1700.0
